PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,max_salary,min_salary
-0.3584338,-0.13172022,-0.12325097,0.012378359,-0.07309461,-0.14193493,-0.06653271,0.042687852,0.040732373,0.05226102,0.026079912,0.05034037,0.116820365,-0.05076413,0.16093837,0.03379582,0.05239776,0.014167495,0.14146422,0.14115235,0.06370456,-0.021341298,-0.09574733,0.09660147,0.07855345,-0.059077494,-0.0926876,-0.10056813,-0.037906297,0.07439708,0.029305931,0.033147167,0.021888403,0.10304526,0.03875896,-0.12588629,0.01719875,0.076002054,-0.0028292702,-0.060017522,0.043277007,0.016953368,0.0077763563,0.03845019,0.106277116,-0.0041418937,-0.06046566,0.023055965,0.04210757,-0.09044577,0.025652813,0.001958137,0.07527483,0.09980887,0.12078621,0.014317897,-0.08900482,0.11766585,-0.058864,0.0013776326,0.014318097,0.03851819,0.023231262,0.023953436,0.0077715972,-0.0012425722,0.0912123,0.01975565,-0.08522597,-0.07806301,0.06149074,0.038926255,-0.08471226,0.0044983723,0.054124247,-0.022384446,-0.05309914,0.015331599,-0.10497543,0.015097619,-0.038185123,-0.05525408,0.01083206,-0.045089453,0.082605794,0.009937169,0.0019797673,0.0012193056,0.013378844,-0.0150057515,-0.053484146,0.007895708,-0.008424162,-0.0220873,0.036604602,-0.016099226,-0.044324297,0.025900211,0.031922016,-0.028775332,-0.01900497,0.0039029473,0.0051555284,-0.0085142935,0.04793207,-0.03202496,-0.07901711,0.063156724,0.0058664083,-0.014314562,0.006710916,-0.02433017,-0.0047641224,-0.071459934,-0.069237255,0.0013502104,0.06177122,-0.012735719,0.051276576,-0.089660205,0.030900303,-0.0134000555,-0.0151007045,0.03924571,-0.07526761,0.046104908,-0.004488078,-0.00090966653,0.020412007,-0.013231989,0.08573751,0.009979074,0.00878059,-0.0098697925,-0.014549854,0.027292928,-0.016188795,-0.03275573,-0.05351069,0.0021772615,0.0084811095,0.01421564,0.041852675,-0.027490417,-0.04184747,-0.05521009,0.0191764,-0.027971473,-0.06576974,-0.060410593,-0.033653878,-0.014564074,-0.022748554,0.011801164,-0.0569601,-0.010918574,0.0016459922,-0.04462924,-0.011270351,-0.012894362,-0.053024575,0.022036485,0.053118326,0.030943869,0.031202367,0.0075458395,0.025909523,-0.019129641,0.051825862,-0.03246409,0.028350903,0.043134574,-0.03617628,0.004071734,0.006320061,-0.011639421,-0.015136765,0.024439959,-0.017105963,-0.012072542,-0.023098225,-0.011102895,0.0054325648,170000.0,127500.0
-0.09592667,0.34248614,-0.011174944,0.1551991,0.030600293,0.0022973027,-0.14196706,-0.030907448,-0.18121569,0.0041297367,0.040319867,0.046161097,-0.055626914,0.015494446,0.0725129,0.072067626,0.03929917,0.005157812,-0.0025483868,-0.028211074,-0.08956699,-0.07755972,-0.13960432,-0.13645315,-0.028949691,-0.02256854,-0.01623721,-0.05111532,-0.11111438,-0.059157588,-0.016150411,-0.030061163,0.00051404245,-0.08189612,-0.003033986,0.034245394,-0.02043296,-0.09790011,-0.030526195,-0.0075014667,-0.0033708094,0.028694334,0.12091495,0.049290847,-0.02877477,-0.036680978,-0.029676339,-0.034411725,-0.05354448,0.06648342,-0.06311381,0.0050435723,0.04684301,0.07599616,-0.032104272,-0.0067560878,-0.017696725,0.02162298,0.020009382,0.011116107,-0.024159485,-0.003219848,0.0033667574,-0.055786464,-0.008277322,-0.034234185,0.0017632974,0.01202644,-0.06745056,0.06623828,0.0071507776,0.047403578,0.007833293,-0.0022463794,0.03326784,-0.067199335,-0.007782454,-0.009926479,-0.009335769,-0.015418466,-0.027121263,0.0315368,-0.008295468,0.006805053,0.029022729,-0.02028013,0.053861395,0.035397355,0.025370168,0.01904094,0.017587198,0.012380686,-0.009817335,0.05937212,-0.04386084,-0.08145641,-0.0033136376,0.060829755,0.017847205,-0.0070855077,0.0479632,-0.0049408586,-0.06355974,-0.008760512,-0.07633443,0.05821078,-0.024731634,-0.030243872,0.013924102,-0.092673354,0.0033165116,-0.018963633,-0.029044436,-0.090452395,0.056629658,-0.0023375608,-0.0235463,-0.078170724,0.00075245666,-0.03240763,0.035061564,-0.043787964,-0.028856138,0.0015011725,-0.012342757,0.034652766,0.009233673,-0.03146695,-0.0076220296,0.009855295,0.057688978,-0.032810576,0.023040114,0.0071724434,-0.048368987,0.014434523,0.0014705786,0.0055119074,-0.017800584,-0.018063303,0.03500732,-0.012539211,-0.0403779,0.030270493,0.040443745,-0.01564439,-0.016612398,0.021174395,-0.05776926,0.04585146,-0.003603279,-0.0047256397,0.043512467,-0.045460403,0.031225733,-0.023907779,-0.03505033,0.029120065,-0.022263514,-0.021752536,-0.003934577,0.02434355,-0.047151472,0.017220879,-0.006181546,-0.009916534,-0.047308825,-0.030040843,-0.030323349,0.021327548,-0.0132688815,0.0151321115,0.014245937,-0.024190754,-0.025575142,0.0014921534,0.012361597,-0.012246915,-0.02167421,-0.005042897,0.047433533,-0.015919223,0.026857425,90000.0,75000.0
0.11002809,-0.29506278,-0.035002932,-0.16972041,0.32471317,0.08847894,-0.102395296,0.054704446,0.06684077,-0.025630517,-0.05750289,0.058746703,-0.0023756532,-0.0039143227,0.041567203,0.12839033,0.16645595,-0.12515546,0.030016625,0.1244789,0.0828019,0.18489833,0.092073806,0.10132304,-0.022608334,0.0662014,0.052771837,-0.15389019,-0.08837849,0.055208005,0.027136771,-0.076005645,0.12559767,-0.023413,0.0073609017,-0.06342694,0.009384975,0.10341884,-0.021120504,-0.033196304,0.07645609,-0.015063875,0.009224615,0.007631457,-0.100425296,0.090057954,0.07294101,-0.072055414,-0.05253185,-0.057479434,0.060435753,0.030915901,0.042415358,-0.036660373,0.10111966,0.101649754,0.059438776,0.07411727,0.018192966,0.114269845,-0.008749661,0.042821538,0.006686034,0.10520741,-0.09998325,0.15508711,-0.032157585,0.060798932,-0.040233113,-0.01235303,0.009763108,-0.0627377,-0.022737714,0.040467724,0.014945187,-0.03419121,0.009218399,-0.04236092,0.0043732338,0.051785138,0.007570099,-0.034095064,0.031165926,0.061921883,0.06528285,0.08615968,0.08598445,-0.028348766,-0.031044215,0.010423789,-0.023327526,-0.00772077,0.072595485,-0.0063527357,0.019353751,0.022559665,0.0008029624,-0.0044181314,-0.048027057,-0.0026868642,-0.011557437,0.03452955,-0.014125065,-0.031105476,0.011218113,-0.03632112,-0.007065393,-0.04845769,0.017291592,-0.006722563,0.03064294,-0.0032905447,-0.05807078,0.0012538624,0.019097172,-0.008895122,-0.015949953,-0.044595357,-0.058897078,0.049021326,-0.0269334,0.010576145,-0.0035101844,-0.05977649,0.04065458,-0.015511174,0.021108905,-0.0018634087,-0.038054977,0.010108115,0.004062137,-0.027438425,-0.008816068,0.032949444,0.002590543,-0.00574368,0.05131304,-0.025099281,0.011360219,-0.027991237,0.0022157717,0.010504086,0.003948493,0.022263793,-0.02397808,-0.022929331,-0.015620342,0.043761116,-0.014801111,0.0034291225,0.03165897,-0.011252731,-0.026086265,-0.016219595,-0.016136587,-0.02229591,-0.016297352,0.015379166,0.0065634963,0.06384157,-0.05706642,-0.009653348,0.00061758823,-0.028424177,-0.0012800649,-0.0010763238,0.026757048,-0.008203457,-0.0015056612,0.026212802,-0.014827934,-0.004714811,0.018785888,0.0009360229,0.008370727,0.015651764,-0.018981047,-0.046477653,0.019573428,0.008219067,0.015376598,0.020184178,0.027234638,125000.0,115000.0
-0.025874639,-0.27591738,-0.101046994,-0.15371552,0.3081451,0.04608201,-0.08325391,-0.009910547,-0.03473693,-0.09683953,-0.005605295,0.16571827,0.006814825,0.0042798747,0.035078578,-0.14267603,-0.08049675,-0.11793513,-0.029299485,0.054565627,-0.07617521,-0.15397336,0.05475588,0.042606406,0.14532255,0.013945115,0.08134248,0.0048182993,-0.043225564,0.13008714,-0.059646185,-0.014810016,-0.013569034,-0.033698626,-0.056904983,-0.024150679,0.022769013,-0.17012413,-0.08284755,0.003931899,0.03264284,0.18915984,0.011947214,0.046118554,-0.032238524,0.15100566,0.019961625,0.014618798,0.01778632,-0.053723212,0.041770577,0.05368425,0.06237799,0.04264492,0.081456125,0.07403854,0.040973667,0.059369087,-0.01715231,-0.16290835,-0.025790866,0.0037746243,-0.029383915,-0.010797326,0.08877023,-0.0113352,0.04858378,0.045210052,-0.024795821,-0.011464365,-0.012475772,-0.11022155,-0.019669745,-0.0025799917,-0.15082836,-0.02647526,0.033307184,0.037428938,-0.021590745,0.06246717,-0.075518385,-0.04664576,0.044042267,-0.036557265,0.04706149,-0.04604128,-0.029439446,-0.008322773,0.05061514,-0.039726175,-0.02252998,-0.016993092,-0.060133897,-0.0006489575,-0.014577476,0.037185177,0.0015775439,-0.0071515394,-0.007358125,0.061378006,-0.024172733,-0.015896799,-0.014998355,0.040393673,-0.0018957411,-0.0051949318,0.13636814,-0.07751858,0.0058978125,-0.02365,0.010090404,-0.066857345,0.00030332062,-0.011302966,-0.014575213,0.028699018,-0.0978106,-0.020434951,0.010783025,-0.05556122,-0.023855263,-0.12973821,0.006898739,0.06859811,-0.03205986,0.015167905,-0.07770876,0.08930761,-0.033285245,-0.0008304421,-0.021605015,0.051787,-0.01023134,-0.044316158,0.0061661373,0.003911136,0.057404626,-0.037251133,0.0029504988,0.004761582,0.009074367,0.009270662,-0.046718393,-0.029137518,-0.019393394,-0.033857767,-0.07076051,-0.020149792,-0.05939708,0.0104114385,0.00036690407,-0.0072607566,-0.04101978,0.0060830293,-0.013272879,0.02702181,0.020315917,0.01629066,-0.06014772,-0.051381625,0.038234156,-0.023170218,-0.028139608,0.06018063,-0.030939512,0.04152374,-0.0114263445,-0.0834879,0.03728442,0.00036108537,0.0813526,-0.0059625283,0.03364618,-0.020188322,-0.018129786,0.027069619,0.019101208,-0.022945613,-0.055078838,0.008946304,-0.01435753,0.04798487,0.01756172,180200.0,71700.0
0.137375,-0.23560116,-0.05330418,-0.07926378,0.2901627,0.100396186,-0.07752936,0.057618774,0.04833674,-0.021728866,-0.016173813,0.08632277,0.09750848,0.14922068,0.06903386,0.04567548,0.13740751,-0.03624593,0.15262002,0.08693684,0.10424976,0.13539715,0.07928616,0.065940164,0.024267478,0.077921785,0.19269818,-0.19265166,-0.025794916,0.09064713,-0.030110486,-0.064282425,0.10528504,-0.06123729,0.0504034,-0.12244528,-0.026374776,-0.024549404,-0.057251472,-0.057281207,0.10556316,-0.040372808,-0.02922769,-0.038728483,0.056156512,0.13985883,0.038873743,-0.055498194,-0.023712736,-0.08261979,0.0067575877,0.026371155,0.001275181,-0.06368596,0.030785898,0.1558962,0.022408005,0.03736604,0.018854054,0.07349754,-0.0554264,0.037948627,0.045057084,0.07522223,-0.04172353,0.048793115,0.011916613,-0.03267099,-0.11481031,-0.008664675,0.010819345,-0.011043932,-0.040679432,0.024594996,-0.08767625,-0.006134943,-0.0013019708,-0.079357296,0.006170509,-0.0021380943,0.012880486,-0.055555407,0.056124303,0.0069418955,0.023625923,0.06967939,0.098439924,0.039244533,0.04463673,0.0008929929,0.052883428,0.061111543,-0.0008675231,-0.031655326,-0.022831757,-0.04505137,0.047154643,0.01036866,-0.045021713,0.042834107,-0.0015980292,-0.009254499,-0.0042041973,-0.10173475,-0.008445038,0.030912627,0.02892207,-0.007921825,-0.034730546,0.019294072,0.038531598,-0.011340361,-0.03510516,0.007322276,0.034175966,0.024267593,0.0063837525,0.023004828,-0.050103668,-0.018378846,0.019836552,0.03278114,0.020925822,-0.039271407,0.027446272,0.013123906,-0.0036185707,-0.037214767,-0.031759102,0.000110827605,-0.01571762,-0.06881104,-0.038660545,0.020407911,0.0488231,-0.008093235,0.048299734,-0.027015146,-0.020413492,0.01742358,0.01490491,-0.055294845,0.017472938,0.0131096775,-0.005316198,-0.016275363,-0.053624712,0.029897513,-0.01901119,0.014561279,-0.0017722206,0.0014549027,-0.057920698,-0.02921505,0.012408668,-0.03632128,-0.0042245807,0.07614383,0.016441148,-0.0013181645,-0.05212818,-0.020151671,0.028779427,-0.0040658037,0.013763931,0.0041874764,-0.019964037,0.030308157,0.0073929997,0.031973075,-0.0027992884,0.034994427,0.048372578,-0.037736654,-0.010940633,0.029703874,0.03742592,-0.03555607,-0.021402538,-0.051240712,0.02570544,-0.07980024,0.019483352,80000.0,70000.0
0.39446902,-0.0051439796,-0.028288292,-0.07758309,-0.0010180874,-0.08511276,-0.07472707,-0.043823715,-0.038328618,0.043744694,-0.058846142,-0.06816027,-0.2670938,-0.08313427,-0.0042496403,-0.03864802,-0.09533718,0.07065137,-0.0354869,-0.076626,0.13194889,-0.10842981,0.03457923,-0.05643158,-0.11422219,0.017346848,-0.0245612,-0.142459,0.012779555,0.031050805,-0.03196009,0.01987205,0.039118856,0.2036916,0.04781233,-0.0718315,0.07316336,0.04442555,0.0034914932,-0.0026431114,-0.09294468,0.020340694,-0.04208346,-0.0003883233,0.069422185,0.028188286,0.019080624,-0.03671604,-0.014778452,-0.10725741,0.037265543,0.009750703,-0.04404665,-0.019836914,0.062386,0.021153856,-0.15402567,0.015617271,0.022017268,-0.011927459,-0.034952607,-0.03583626,-0.009484426,-0.0584342,0.03795582,0.01332203,0.043061323,0.016882414,-0.01766008,-0.040789086,0.0364413,0.039822455,0.09135853,0.01002963,-0.176344,-0.017759895,0.026971962,-0.021900974,-0.008753606,0.008874476,-0.035404664,0.055328712,0.047599923,0.012431713,0.022055876,0.0061525553,0.03175993,0.04180239,-0.066064954,0.033847764,0.00048170087,0.007765348,-0.034205046,0.032897655,-0.028770864,0.015198271,0.038512014,-0.02731337,0.033124078,-0.0029006265,-0.012059807,0.056429356,-0.025044924,-0.030292036,-0.015824258,-0.041951325,-0.018166443,0.04481322,0.012244302,-0.017751997,-0.067437984,0.051265363,-0.024596982,0.014602101,-0.043127675,-0.0036885396,0.054360945,0.041385632,-0.056636915,0.009115437,0.005214966,-0.06613066,-0.016507845,0.0038569013,0.013673929,0.010309332,-0.024694093,0.013844156,0.0212413,-0.025889598,0.028281866,-0.013325973,-0.023475718,-0.06715292,0.00029842844,-0.01675529,0.0044511016,0.021810992,0.025683975,0.039483506,-0.039781384,-0.033108853,-0.015522034,0.025287706,-0.0091605615,0.024678502,0.008540727,-0.023841226,0.013566474,0.0290135,-0.012364578,-0.020153986,-0.033829667,0.0128232045,0.00952813,-0.015990993,-0.040319283,-0.031182837,0.0027802659,0.0018427739,-0.019388668,0.014281307,-0.044864275,-0.03590338,0.0060743922,0.028032007,-0.011372697,0.045037415,0.0008911692,0.046613716,0.009857591,-0.0072558243,-0.034497842,-0.015627025,-0.009208102,0.006028933,0.009213976,-0.05291427,-0.002653595,-0.010110196,0.046557344,-0.028056886,0.02389772,115000.0,95000.0
0.21864885,-0.41131958,-0.041122746,-0.06779502,0.34046236,0.07868053,-0.030790646,0.074961975,0.10705024,-0.06875822,0.019372324,0.02759128,-0.037587944,0.040051814,-0.0044303783,0.13225833,0.03797999,0.0049196836,-0.015669443,0.13136528,0.042041387,0.14496607,-0.02298035,0.078846164,0.0007304846,0.0059649134,0.08534421,-0.131766,0.0021703425,0.11644413,0.028622407,-0.11077077,0.18373366,-0.067342654,-0.017766023,-0.023363857,0.058183413,0.051855985,0.04770113,-0.0521559,0.03561357,-0.012429702,-0.033761844,0.05070055,-0.0069649816,0.12362764,0.02039772,-0.037936468,-0.064335175,-0.024911165,-0.029354256,0.04855139,-0.009910888,-0.060224283,0.060640886,0.14797516,0.017117668,-0.01013005,-0.01162857,0.045679655,0.077883996,0.011525812,-0.03356324,0.08632943,-0.055966053,0.07070838,-0.022205643,0.026181214,-0.026400354,-0.0779581,-0.018454958,-0.07878941,0.0131173385,0.04269976,-0.06340317,-0.03592453,-0.034016434,-0.012910124,0.032563876,0.01342692,-0.042757586,-0.02634971,-0.0153920455,-0.0625384,0.0061296513,0.075002804,0.061279576,0.008015964,-0.020230306,0.013766054,0.03838111,0.046728443,-0.005423311,0.00045741707,0.062343724,0.022471964,0.014056706,0.055006865,-0.027472502,0.03126267,0.04097307,0.0034353381,0.010735374,0.0051204064,-0.020639377,0.041470386,0.014323839,-0.033494573,-0.007874475,-0.008828455,0.049938038,-0.043718997,0.03549649,0.020457348,-0.006403077,0.015634557,0.008914395,-0.05638446,-0.030252388,0.012230934,-0.031357974,-0.011835135,0.008678948,-0.03545717,0.023554526,0.0016150925,0.059910096,-0.0487424,-0.009748041,0.011229974,0.010951634,-0.03007108,0.0002971997,-0.025615267,-0.023203399,-0.0341842,0.016315218,-0.010526182,-0.014387153,-0.03940849,-0.008093766,0.0053658583,0.0072002886,0.056216095,-0.04096711,-0.024948725,0.0012056003,-0.008917533,-0.0029603047,-0.022266205,0.00046360705,-0.04808406,0.0030930503,0.0148298,-0.0352478,0.017867753,-0.029934514,0.048184488,-0.0013333206,0.0002925623,-0.027636047,0.0060819536,0.016008351,0.024258772,0.010853037,-0.015689557,0.020578666,-0.0031768258,-0.003745093,-0.007001255,0.03494786,0.0029650878,0.011543121,-0.022151098,-0.010861648,-0.008762789,0.03374583,-0.028639102,0.016034057,0.014447855,-0.021160899,0.019218044,-0.016440678,80000.0,70000.0
0.1691143,-0.32614642,-0.028952658,-0.049091827,0.356282,0.05017793,-0.065360464,0.11477051,0.125554,-0.077960566,0.054115638,0.02063663,-0.018673446,-0.02675844,0.019999946,0.10289469,0.055087354,-0.003511859,0.03331747,0.13511857,0.039214052,0.18860783,-0.00030546432,0.0912877,0.028586319,0.067003295,0.05186752,-0.16010278,-0.00013930367,0.07798643,-0.04005418,-0.06756707,0.16935764,-0.01292244,0.03383297,-0.09535264,0.07411487,0.049288142,-0.0021109842,-0.028652104,0.004748344,0.028468344,-0.07159721,0.04747861,-0.0032283666,0.07306565,0.044314507,-0.083486326,-0.035326846,-0.022257745,-0.0154255275,0.10131374,0.0029766564,-0.052117497,0.084234886,0.14914025,-0.038059738,0.008033618,-0.013945135,0.05175758,0.12502714,-0.0002842101,-0.006423008,0.077031694,-0.06104257,0.08278082,-0.007894778,0.030610945,-0.029678268,-0.13470466,0.025137134,-0.097813725,0.009717667,0.06027575,-0.050617762,-0.013938982,-0.01695496,-0.0026587392,-0.015216739,-0.014308822,-0.046019793,-0.028253892,0.043265987,-0.04859735,0.041341987,0.040824722,0.07492119,0.032651287,0.015644092,-0.023374751,0.03163193,0.025496926,-0.027224218,-0.048283882,0.018238954,0.049044933,0.054259863,0.03585608,-0.06697087,-0.01478847,0.010597449,-0.000921505,0.021454532,-0.015986925,-0.01807362,0.044514332,0.014456603,-0.024485355,0.04612421,-0.0080658775,0.081976,-0.0729914,0.030057324,0.053046625,0.0070085125,-0.029925145,-0.019632613,-0.06281494,0.026859324,0.022936549,-0.036895428,0.037429385,-0.003181515,-0.02828587,0.04342843,0.022604594,0.04591418,0.0030784132,0.010923797,0.008982797,0.04850047,-0.04549165,-0.0059268507,-0.026554065,-0.044392347,0.008193346,-0.042323977,-0.0028395744,-0.003090375,-0.024873404,0.007837632,0.008813269,0.024614343,0.060615145,-0.01838986,-0.053351082,0.01697433,0.038212504,-0.007979776,-0.0046022073,-0.0048976867,-0.026716687,0.020267442,0.023292778,-0.034916345,0.010527264,-0.028457066,0.00039401505,0.028691713,0.0038339943,-5.3962107e-05,0.0010622067,0.01199637,-0.010437252,0.0030777354,0.0031230557,0.034092546,-0.010169492,0.016934138,0.029560208,-0.017861877,0.007033556,-0.009178227,0.0059512635,0.016725322,-0.008224785,0.02812735,-0.024870893,0.020689428,0.033082053,-0.0450979,-0.012297724,-0.014413882,80000.0,70000.0
0.0031990984,0.05347318,-0.07068069,0.048958093,0.07970377,-0.03039504,0.013566131,0.096118025,0.09634855,0.09982966,0.018944731,0.09403218,0.0224527,0.07938887,0.1564943,0.05666132,-0.1894408,0.024532558,-0.096926846,-0.10539867,0.05213765,0.024707135,-0.017473461,-0.12441869,-0.0091893375,-0.114513114,0.022776818,0.035052504,0.07570629,-0.0002823187,0.0010917599,0.058130346,0.07778853,0.06347738,0.1496994,-0.048462544,-0.10369074,-0.0055476115,0.04338023,0.1059738,-0.009766596,0.06363894,0.07587562,0.12109709,0.006519605,0.03662709,0.063951604,0.11763662,0.08801839,0.008967275,0.09122501,-0.036475178,-0.013384923,-0.076666586,-0.03731768,-0.081535995,-0.027561404,-0.10219511,-0.10578413,-0.028779743,0.013820586,0.063141994,-0.08002726,0.011056659,0.02410485,0.00050699216,0.0010551813,-0.033165697,-0.014770123,0.07939714,0.1251398,0.037218805,0.06845276,0.080767184,-0.12178331,0.035682265,0.03176901,-0.050783914,-0.0318036,0.110762306,0.022213861,-0.0061590923,-0.06728998,0.0006030174,0.06504766,0.0048627206,-0.026416313,-0.05322501,-0.040383928,-0.11996101,0.0021161002,-0.0034359861,-0.061902273,-0.046136275,0.009389501,-0.046261687,0.030766826,-0.048297696,-0.05705468,0.06880094,-0.076739095,-0.038648937,0.025135336,-0.012323662,-0.012751831,-0.005029912,-0.003331722,-0.009894883,-0.07199955,0.025614262,0.021203892,0.017786201,0.057938065,-0.00865229,0.038441878,0.0063468837,-0.06760063,-0.007727166,-0.008961901,0.07880122,0.022631925,0.009333525,-0.01565571,-0.052182786,0.063653335,0.027095208,0.10494032,-0.0024640327,-0.045859132,0.007476161,0.011117414,-0.046451554,-0.01677973,0.047979586,0.022130763,-0.002779691,-0.033078928,-0.038229562,-0.022808816,0.0198851,-0.022461293,0.02636055,-0.066755325,0.042609643,-0.052640107,0.060189076,-0.026078818,-0.00159015,-0.033802602,-0.011607735,0.016368156,0.04185753,0.005166791,-0.020595506,-0.004563572,0.030681824,0.009479866,0.015045957,-0.010658996,0.011166238,-0.036095776,0.0083096,-0.006569237,0.046060413,-0.009005276,-0.006597754,0.060321845,0.040890742,-0.0021992994,-0.011894073,-0.020350622,0.04718707,-0.009571292,-0.02588763,0.049897745,0.010042215,0.033668075,0.0419358,-0.02000465,-0.0045085517,-0.012243622,-0.004868415,-0.0071394523,154000.0,91000.0
0.20444821,0.3119614,-0.091117635,0.049686663,0.0011513582,-0.1908078,0.044318404,-0.011127922,-0.08352399,-0.044997446,-0.084417604,-0.04328745,-0.012261681,0.0022478634,-0.080018684,-0.16861488,-0.02467938,-0.04284992,-0.085281126,-0.13320224,-0.061616935,0.0341243,-0.04671165,-0.11974891,0.02135773,0.05793282,0.08932358,-0.013763204,0.03855435,-0.008534258,0.059034027,-0.02578575,0.0066636377,-0.030239057,-0.0607848,-0.077397116,-0.091623366,-0.07370303,0.007500003,0.030262427,0.17790103,0.034365494,-0.0032640197,-0.11438913,-0.009056623,-0.040812608,-0.06978465,-0.07263673,-0.10584037,-0.05248481,-0.021956073,0.051176965,-0.026064806,-0.015155737,-0.014975916,-0.06077237,-0.052678954,-0.027904905,0.0023390024,-0.016940253,-0.045754004,-0.087479584,-0.012789592,-0.03533158,-0.040842354,0.03634341,-0.009718584,0.05791178,0.02268572,0.0028132251,0.0715037,-0.051763173,0.011150673,-0.0043512313,-0.105683364,-0.024616871,-0.010039952,0.00032552078,-0.026119713,-0.0034198158,-0.071726084,0.09439106,-0.03485114,-0.007991597,-0.009722419,-0.050755158,-0.0383555,0.009633218,0.033645358,-0.03682436,0.061102316,-0.039167255,0.027708467,0.019101886,0.045854364,-0.06954631,-0.04079112,-0.035293832,0.0181148,0.0065395897,-0.010040802,0.023019414,-0.03087906,-0.0470012,0.021596387,0.052287098,0.08715216,0.0018326208,-0.00036467053,-3.8650367e-05,0.038148396,-0.01343016,-0.0057300334,-0.07198423,-0.024286985,0.00032077087,-0.025336444,-0.00050947396,-0.027501734,0.04740503,-0.016900832,0.019375555,0.005575709,-0.051667888,-0.01635692,0.017077807,-0.031012349,-0.03191509,-0.026678173,-0.014807896,-0.024958171,0.0712508,-0.010846759,-0.051095206,-0.041317742,-0.042130925,0.019271549,-0.0059670256,0.0030806735,0.037187546,0.0060012904,0.004256549,0.03242,0.036211587,-0.07119748,0.024434203,0.010815828,-0.025250793,-0.00015756239,-0.051552232,-0.0063145473,0.00020304116,-0.0017143305,-0.009365645,0.041768555,-0.034505796,0.013011232,0.009163356,-0.029905953,0.025196308,0.009889833,0.0022987444,-0.0066746897,-0.010166498,0.042170126,0.0047607087,-0.0269434,0.0039609335,-0.00084881386,-0.026589863,0.029419808,0.045409516,-0.017895797,0.02368484,-0.02955799,-0.027126765,-0.02399145,0.02424828,0.034666218,0.00041744925,-0.023634361,-0.00055308756,-0.025666745,200000.0,170000.0
